ship_date,origin_zone,dest_zone,carrier,service_level,transit_time_days
2024-11-08,EU_WEST,EU_SOUTH,UPS,Express,2.2
2024-11-08,ASIA_SOUTH,AFRICA_SOUTH,OnTrac,Ground,12.3
2024-11-09,US_CENTRAL,ASIA_EAST,OnTrac,Priority,6.7
2024-11-09,LATAM_NORTH,US_WEST,Regional_Express,Express,4.9
2024-11-09,EU_SOUTH,LATAM_NORTH,USPS,Express,6.7
2024-11-09,EU_NORTH,LATAM_NORTH,Regional_Express,Express,6.5
2024-11-09,US_EAST,EU_EAST,OnTrac,Ground,11.6
2024-11-09,CANADA_EAST,US_CENTRAL,Global_Freight,Ground,7.9
2024-11-09,LATAM_NORTH,EU_NORTH,OnTrac,Ground,13.2
2024-11-09,US_WEST,CANADA_WEST,DHL,Priority,3.4
2024-11-09,CANADA_WEST,ASIA_WEST,Amazon_Logistics,Ground,14.0
2024-11-09,US_CENTRAL,AFRICA_NORTH,Regional_Express,Ground,11.7
2024-11-09,EU_SOUTH,US_WEST,UPS,Priority,8.3
2024-11-09,US_CENTRAL,ASIA_SOUTH,DHL,Priority,7.3
2024-11-09,AFRICA_SOUTH,OCEANIA,DHL,Ground,12.1
2024-11-09,ASIA_SOUTH,CANADA_WEST,USPS,Ground,13.1
2024-11-09,EU_NORTH,ASIA_WEST,Regional_Express,Overnight,3.7
2024-11-09,US_WEST,AFRICA_SOUTH,Amazon_Logistics,Overnight,3.4
2024-11-09,EU_EAST,ASIA_EAST,Global_Freight,Express,6.6
2024-11-10,LATAM_NORTH,AFRICA_SOUTH,UPS,Overnight,19.985324831806004
2024-11-10,OCEANIA,EU_SOUTH,DHL,Ground,11.5
2024-11-10,ASIA_EAST,LATAM_SOUTH,USPS,Ground,12.1
2024-11-10,US_WEST,AFRICA_NORTH,LaserShip,Ground,11.8
2024-11-10,EU_EAST,US_CENTRAL,Amazon_Logistics,Priority,8.3
2024-11-10,US_SOUTH,US_EAST,DHL,Ground,6.7
2024-11-10,EU_EAST,AFRICA_NORTH,LaserShip,Priority,8.0
2024-11-10,AFRICA_NORTH,US_SOUTH,Global_Freight,Ground,12.7
2024-11-10,OCEANIA,AFRICA_SOUTH,LaserShip,Express,7.5
2024-11-10,AFRICA_NORTH,US_SOUTH,FedEx,Ground,11.6
2024-11-10,EU_EAST,LATAM_NORTH,FedEx,Express,6.9
2024-11-10,US_SOUTH,CANADA_EAST,Regional_Express,Ground,7.5
2024-11-10,ASIA_WEST,US_SOUTH,LaserShip,Express,5.4
2024-11-10,US_SOUTH,OCEANIA,UPS,Ground,12.1
2024-11-10,ASIA_SOUTH,EU_NORTH,DHL,Overnight,4.9
2024-11-10,EU_SOUTH,US_EAST,Regional_Express,Ground,12.3
2024-11-10,US_EAST,OCEANIA,DHL,Ground,
2024-11-10,EU_EAST,OCEANIA,Global_Freight,Ground,13.2
2024-11-10,EU_SOUTH,AFRICA_SOUTH,TNT,Express,4.4
2024-11-10,EU_NORTH,EU_SOUTH,OnTrac,Ground,5.8
2024-11-10,LATAM_NORTH,AFRICA_NORTH,Regional_Express,Ground,12.2
2024-11-10,ASIA_WEST,US_WEST,USPS,Priority,7.3
2024-11-11,EU_EAST,CANADA_WEST,TNT,Express,4.5
2024-11-11,US_WEST,ASIA_EAST,Regional_Express,Express,5.3
2024-11-11,EU_NORTH,ASIA_SOUTH,LaserShip,Priority,6.6
2024-11-11,EU_NORTH,US_EAST,OnTrac,Priority,6.0
2024-11-11,EU_EAST,ASIA_WEST,Amazon_Logistics,Ground,12.3
2024-11-11,US_SOUTH,EU_NORTH,Global_Freight,Express,4.9
2024-11-11,CANADA_EAST,US_CENTRAL,TNT,Ground,7.5
2024-11-11,ASIA_SOUTH,EU_NORTH,Amazon_Logistics,Express,4.7
2024-11-11,ASIA_SOUTH,AFRICA_SOUTH,Global_Freight,Express,5.8
2024-11-11,EU_EAST,AFRICA_NORTH,FedEx,Ground,11.5
2024-11-11,ASIA_EAST,EU_EAST,TNT,Express,5.1
2024-11-11,US_EAST,US_CENTRAL,Amazon_Logistics,Ground,5.2
2024-11-11,US_EAST,LATAM_SOUTH,FedEx,Express,4.3
2024-11-11,ASIA_WEST,AFRICA_NORTH,UPS,Express,4.3
2024-11-11,EU_NORTH,AFRICA_NORTH,OnTrac,Priority,7.4
2024-11-11,OCEANIA,EU_NORTH,DHL,Overnight,4.3
2024-11-11,AFRICA_SOUTH,ASIA_EAST,FedEx,Ground,11.0
2024-11-11,EU_SOUTH,ASIA_EAST,USPS,Ground,11.5
2024-11-11,CANADA_WEST,LATAM_NORTH,DHL,Express,4.3
2024-11-11,LATAM_SOUTH,ASIA_SOUTH,OnTrac,Express,5.6
2024-11-11,ASIA_WEST,OCEANIA,Amazon_Logistics,Ground,11.8
2024-11-11,US_EAST,US_SOUTH,TNT,Priority,3.5
2024-11-11,EU_WEST,US_EAST,Amazon_Logistics,Ground,11.4
2024-11-11,EU_WEST,EU_NORTH,DHL,Ground,5.2
2024-11-11,ASIA_EAST,AFRICA_NORTH,UPS,Ground,12.2
2024-11-11,US_CENTRAL,US_WEST,LaserShip,Express,2.5
2024-11-11,US_CENTRAL,ASIA_WEST,OnTrac,Ground,12.4
2024-11-11,US_SOUTH,CANADA_WEST,OnTrac,Ground,7.6
2024-11-11,EU_EAST,ASIA_EAST,UPS,Express,5.6
2024-11-11,AFRICA_SOUTH,AFRICA_NORTH,USPS,Express,2.7
2024-11-11,OCEANIA,LATAM_NORTH,Amazon_Logistics,Ground,11.8
2024-11-11,EU_WEST,LATAM_SOUTH,UPS,Ground,11.1
2024-11-11,EU_NORTH,US_EAST,UPS,Ground,
2024-11-11,EU_EAST,CANADA_WEST,Amazon_Logistics,Ground,11.8
2024-11-11,EU_NORTH,AFRICA_SOUTH,FedEx,Ground,11.8
2024-11-11,CANADA_WEST,LATAM_SOUTH,USPS,Ground,12.3
2024-11-11,ASIA_SOUTH,OCEANIA,OnTrac,Ground,12.2
2024-11-11,CANADA_EAST,ASIA_SOUTH,OnTrac,Overnight,3.8
2024-11-11,AFRICA_NORTH,EU_NORTH,DHL,Express,4.7
2024-11-11,US_EAST,ASIA_WEST,Global_Freight,Ground,13.0
2024-11-11,CANADA_WEST,AFRICA_NORTH,FedEx,Ground,11.2
2024-11-11,ASIA_SOUTH,LATAM_SOUTH,UPS,Ground,11.4
2024-11-11,ASIA_SOUTH,AFRICA_SOUTH,LaserShip,Ground,12.4
2024-11-11,EU_EAST,LATAM_NORTH,FedEx,Ground,11.2
2024-11-11,EU_EAST,US_SOUTH,FedEx,Ground,11.0
2024-11-11,LATAM_NORTH,AFRICA_NORTH,LaserShip,Ground,12.0
2024-11-11,ASIA_SOUTH,EU_WEST,Amazon_Logistics,Ground,11.8
2024-11-12,CANADA_EAST,LATAM_NORTH,Amazon_Logistics,Priority,7.1
2024-11-12,EU_SOUTH,LATAM_NORTH,TNT,Priority,7.1
2024-11-12,ASIA_WEST,US_SOUTH,Amazon_Logistics,Overnight,3.0
2024-11-12,EU_WEST,ASIA_SOUTH,UPS,Express,5.6
2024-11-12,ASIA_WEST,AFRICA_SOUTH,DHL,Ground,11.2
2024-11-12,US_CENTRAL,OCEANIA,USPS,Express,5.6
2024-11-12,ASIA_EAST,ASIA_WEST,OnTrac,Ground,5.2
2024-11-12,EU_EAST,US_CENTRAL,OnTrac,Overnight,3.5
2024-11-12,ASIA_EAST,EU_NORTH,Global_Freight,Priority,7.4
2024-11-12,LATAM_NORTH,US_EAST,Amazon_Logistics,Ground,12.6
2024-11-12,CANADA_EAST,EU_NORTH,LaserShip,Ground,12.3
2024-11-12,EU_EAST,ASIA_WEST,TNT,Overnight,2.8
2024-11-12,EU_NORTH,CANADA_WEST,OnTrac,Express,5.5
2024-11-12,EU_NORTH,AFRICA_NORTH,Global_Freight,Ground,12.3
2024-11-12,US_WEST,LATAM_SOUTH,Amazon_Logistics,Ground,12.0
2024-11-12,LATAM_NORTH,US_SOUTH,DHL,Express,5.0
2024-11-12,US_SOUTH,CANADA_WEST,Regional_Express,Ground,7.5
2024-11-12,EU_SOUTH,US_EAST,LaserShip,Ground,13.1
2024-11-12,EU_EAST,EU_NORTH,OnTrac,Ground,5.5
2024-11-12,US_EAST,ASIA_WEST,FedEx,Ground,12.0
2024-11-12,OCEANIA,CANADA_EAST,USPS,Priority,7.3
2024-11-12,ASIA_SOUTH,OCEANIA,Amazon_Logistics,Ground,12.1
2024-11-12,US_SOUTH,ASIA_EAST,DHL,Overnight,2.7
2024-11-12,US_CENTRAL,EU_SOUTH,UPS,Ground,11.6
2024-11-12,CANADA_WEST,EU_EAST,UPS,Overnight,2.3
2024-11-12,US_SOUTH,ASIA_WEST,Amazon_Logistics,Ground,11.2
2024-11-12,OCEANIA,US_CENTRAL,Regional_Express,Ground,12.5
2024-11-12,LATAM_SOUTH,AFRICA_SOUTH,FedEx,Ground,11.6
2024-11-12,OCEANIA,EU_NORTH,UPS,Ground,11.8
2024-11-12,EU_WEST,AFRICA_NORTH,USPS,Ground,12.0
2024-11-12,US_WEST,US_SOUTH,TNT,Express,1.6
2024-11-12,LATAM_SOUTH,US_CENTRAL,UPS,Express,5.3
2024-11-12,US_CENTRAL,US_WEST,DHL,Express,2.5
2024-11-12,AFRICA_NORTH,US_SOUTH,OnTrac,Priority,7.7
2024-11-12,AFRICA_NORTH,EU_SOUTH,Amazon_Logistics,Ground,12.0
2024-11-12,US_WEST,US_CENTRAL,FedEx,Priority,2.2
2024-11-12,LATAM_SOUTH,OCEANIA,LaserShip,Overnight,2.0
2024-11-12,US_SOUTH,ASIA_EAST,UPS,Ground,11.5
2024-11-12,AFRICA_NORTH,US_EAST,FedEx,Priority,6.6
2024-11-12,EU_NORTH,AFRICA_NORTH,FedEx,Express,4.5
2024-11-12,CANADA_WEST,US_CENTRAL,FedEx,Ground,6.4
2024-11-12,US_SOUTH,ASIA_SOUTH,OnTrac,Priority,7.6
2024-11-12,EU_NORTH,OCEANIA,LaserShip,Overnight,2.6
2024-11-12,CANADA_EAST,AFRICA_SOUTH,LaserShip,Ground,12.4
2024-11-12,LATAM_SOUTH,ASIA_WEST,FedEx,Overnight,1.7
2024-11-12,AFRICA_SOUTH,CANADA_EAST,Regional_Express,Priority,7.6
2024-11-12,ASIA_SOUTH,LATAM_SOUTH,LaserShip,Priority,8.0
2024-11-12,EU_SOUTH,CANADA_WEST,FedEx,Priority,6.8
2024-11-12,OCEANIA,US_EAST,LaserShip,Express,4.8
2024-11-12,AFRICA_NORTH,LATAM_NORTH,TNT,Priority,6.3
2024-11-13,OCEANIA,LATAM_NORTH,OnTrac,Priority,5.7
2024-11-13,US_SOUTH,ASIA_EAST,TNT,Ground,10.9
2024-11-13,US_SOUTH,CANADA_EAST,Amazon_Logistics,Overnight,2.1
2024-11-13,CANADA_EAST,LATAM_NORTH,USPS,Ground,11.1
2024-11-13,CANADA_EAST,OCEANIA,USPS,Overnight,3.6
2024-11-13,LATAM_SOUTH,ASIA_SOUTH,Global_Freight,Overnight,4.4
2024-11-13,AFRICA_SOUTH,EU_EAST,Regional_Express,Express,5.0
2024-11-13,EU_EAST,US_WEST,UPS,Express,4.9
2024-11-13,EU_NORTH,EU_WEST,Regional_Express,Overnight,1.0
2024-11-13,US_CENTRAL,ASIA_WEST,Amazon_Logistics,Ground,11.2
2024-11-13,ASIA_WEST,EU_WEST,TNT,Express,4.6
2024-11-13,US_EAST,ASIA_EAST,Amazon_Logistics,Ground,12.2
2024-11-13,EU_NORTH,EU_EAST,Global_Freight,Express,2.6
2024-11-13,ASIA_SOUTH,LATAM_NORTH,Amazon_Logistics,Express,4.7
2024-11-13,LATAM_NORTH,EU_NORTH,DHL,Priority,6.9
2024-11-13,LATAM_SOUTH,US_CENTRAL,LaserShip,Ground,12.5
2024-11-13,US_CENTRAL,CANADA_WEST,OnTrac,Priority,3.3
2024-11-13,AFRICA_NORTH,CANADA_WEST,OnTrac,Express,4.8
2024-11-13,CANADA_EAST,ASIA_WEST,USPS,Express,4.8
2024-11-13,ASIA_EAST,AFRICA_NORTH,Regional_Express,Express,5.5
2024-11-13,AFRICA_SOUTH,EU_WEST,FedEx,Ground,11.5
2024-11-13,CANADA_WEST,EU_NORTH,FedEx,Overnight,2.9
2024-11-13,ASIA_SOUTH,LATAM_SOUTH,Global_Freight,Priority,8.7
2024-11-13,CANADA_EAST,OCEANIA,USPS,Express,5.1
2024-11-13,US_EAST,OCEANIA,DHL,Priority,7.5
2024-11-13,CANADA_EAST,AFRICA_NORTH,FedEx,Overnight,1.9
2024-11-13,OCEANIA,US_EAST,Regional_Express,Overnight,4.2
2024-11-13,US_EAST,EU_WEST,USPS,Priority,7.0
2024-11-13,EU_SOUTH,LATAM_SOUTH,LaserShip,Ground,11.9
2024-11-13,US_WEST,ASIA_SOUTH,USPS,Priority,6.3
2024-11-13,EU_EAST,EU_WEST,LaserShip,Express,3.2
2024-11-13,LATAM_SOUTH,OCEANIA,LaserShip,Overnight,3.2
2024-11-13,EU_SOUTH,ASIA_WEST,DHL,Priority,7.2
2024-11-13,LATAM_NORTH,CANADA_EAST,USPS,Ground,12.1
2024-11-13,AFRICA_SOUTH,US_WEST,TNT,Overnight,2.8
2024-11-13,EU_NORTH,AFRICA_NORTH,OnTrac,Overnight,2.6
2024-11-13,CANADA_EAST,LATAM_SOUTH,Regional_Express,Overnight,2.7
2024-11-13,US_CENTRAL,OCEANIA,LaserShip,Ground,12.6
2024-11-13,US_EAST,OCEANIA,DHL,Express,5.1
2024-11-13,CANADA_EAST,US_CENTRAL,DHL,Ground,6.5
2024-11-13,US_WEST,ASIA_EAST,FedEx,Ground,11.5
2024-11-13,EU_NORTH,EU_SOUTH,UPS,Priority,2.6
2024-11-13,ASIA_SOUTH,US_SOUTH,LaserShip,Express,4.8
2024-11-13,US_CENTRAL,EU_NORTH,Global_Freight,Express,5.6
2024-11-13,EU_EAST,EU_SOUTH,LaserShip,Priority,3.7
2024-11-13,EU_NORTH,ASIA_EAST,UPS,Ground,11.6
2024-11-13,CANADA_WEST,EU_NORTH,UPS,Ground,11.8
2024-11-13,OCEANIA,US_SOUTH,OnTrac,Express,6.2
2024-11-13,AFRICA_SOUTH,EU_NORTH,Regional_Express,Express,5.8
2024-11-13,ASIA_WEST,US_SOUTH,UPS,Ground,12.0
2024-11-13,AFRICA_SOUTH,ASIA_WEST,TNT,Ground,11.2
2024-11-13,CANADA_EAST,EU_EAST,Amazon_Logistics,Overnight,2.0
2024-11-13,CANADA_WEST,ASIA_SOUTH,USPS,Express,4.3
2024-11-13,EU_NORTH,CANADA_EAST,Regional_Express,Ground,12.3
2024-11-13,US_WEST,ASIA_SOUTH,UPS,Express,4.2
2024-11-13,US_WEST,EU_NORTH,Regional_Express,Ground,12.8
2024-11-13,EU_SOUTH,EU_EAST,FedEx,Priority,2.2
2024-11-13,CANADA_WEST,EU_WEST,LaserShip,Priority,6.8
2024-11-13,AFRICA_NORTH,ASIA_EAST,UPS,Priority,7.0
2024-11-13,EU_NORTH,CANADA_WEST,OnTrac,Ground,12.3
2024-11-13,CANADA_WEST,US_CENTRAL,TNT,Ground,6.6
2024-11-14,EU_WEST,AFRICA_NORTH,OnTrac,Overnight,3.6
2024-11-14,EU_EAST,LATAM_SOUTH,TNT,Priority,6.6
2024-11-14,EU_WEST,EU_NORTH,TNT,Priority,3.1
2024-11-14,LATAM_SOUTH,CANADA_WEST,Amazon_Logistics,Express,4.8
2024-11-14,AFRICA_NORTH,EU_NORTH,LaserShip,Ground,11.7
2024-11-14,CANADA_WEST,OCEANIA,FedEx,Express,4.3
2024-11-14,ASIA_WEST,EU_EAST,Amazon_Logistics,Ground,11.6
2024-11-14,AFRICA_NORTH,EU_SOUTH,USPS,Express,4.8
2024-11-14,OCEANIA,ASIA_SOUTH,Amazon_Logistics,Ground,11.8
2024-11-14,AFRICA_SOUTH,US_EAST,FedEx,Overnight,2.2
2024-11-14,LATAM_NORTH,AFRICA_SOUTH,UPS,Express,5.2
2024-11-14,US_CENTRAL,US_EAST,OnTrac,Priority,3.7
2024-11-14,AFRICA_SOUTH,US_SOUTH,Amazon_Logistics,Priority,7.3
2024-11-14,CANADA_WEST,US_EAST,TNT,Priority,4.4
2024-11-14,US_SOUTH,LATAM_SOUTH,USPS,Ground,11.9
2024-11-14,ASIA_SOUTH,CANADA_EAST,Amazon_Logistics,Priority,6.0
2024-11-14,CANADA_WEST,LATAM_SOUTH,Global_Freight,Ground,12.5
2024-11-14,AFRICA_SOUTH,EU_SOUTH,Global_Freight,Ground,12.8
2024-11-14,US_SOUTH,US_WEST,TNT,Ground,5.6
2024-11-14,AFRICA_SOUTH,EU_EAST,LaserShip,Priority,6.5
2024-11-14,ASIA_EAST,CANADA_EAST,DHL,Ground,11.4
2024-11-14,EU_NORTH,ASIA_EAST,USPS,Ground,12.9
2024-11-14,ASIA_WEST,EU_NORTH,OnTrac,Ground,12.1
2024-11-14,LATAM_NORTH,EU_WEST,UPS,Overnight,2.8
2024-11-14,US_SOUTH,LATAM_NORTH,OnTrac,Ground,12.0
2024-11-14,LATAM_SOUTH,LATAM_NORTH,OnTrac,Priority,2.6
2024-11-14,EU_NORTH,EU_WEST,DHL,Express,2.2
2024-11-14,CANADA_EAST,OCEANIA,USPS,Express,5.6
2024-11-14,OCEANIA,CANADA_EAST,LaserShip,Express,4.8
2024-11-14,AFRICA_NORTH,LATAM_NORTH,UPS,Express,4.8
2024-11-14,US_CENTRAL,ASIA_SOUTH,USPS,Priority,6.1
2024-11-14,EU_EAST,CANADA_EAST,OnTrac,Ground,12.7
2024-11-14,US_CENTRAL,ASIA_EAST,DHL,Ground,12.0
2024-11-14,US_SOUTH,OCEANIA,DHL,Ground,12.5
2024-11-14,LATAM_NORTH,CANADA_EAST,Amazon_Logistics,Priority,6.0
2024-11-14,CANADA_EAST,US_SOUTH,Global_Freight,Ground,8.1
2024-11-14,EU_EAST,OCEANIA,UPS,Priority,6.2
2024-11-14,LATAM_SOUTH,US_WEST,OnTrac,Express,5.2
2024-11-14,ASIA_WEST,US_SOUTH,TNT,Ground,12.6
2024-11-14,US_CENTRAL,ASIA_EAST,Regional_Express,Priority,7.2
2024-11-14,US_WEST,US_EAST,DHL,Ground,5.2
2024-11-14,EU_SOUTH,CANADA_EAST,Regional_Express,Ground,13.9
2024-11-14,LATAM_NORTH,US_SOUTH,TNT,Ground,12.3
2024-11-14,ASIA_SOUTH,ASIA_WEST,OnTrac,Ground,6.2
2024-11-14,LATAM_NORTH,ASIA_EAST,Global_Freight,Priority,
2024-11-14,ASIA_SOUTH,ASIA_WEST,Global_Freight,Ground,6.1
2024-11-14,ASIA_SOUTH,CANADA_WEST,Regional_Express,Ground,12.6
2024-11-14,AFRICA_NORTH,LATAM_SOUTH,UPS,Express,4.7
2024-11-14,CANADA_WEST,ASIA_WEST,UPS,Priority,6.8
2024-11-14,US_WEST,AFRICA_SOUTH,LaserShip,Ground,12.0
2024-11-14,US_WEST,LATAM_NORTH,OnTrac,Ground,12.0
2024-11-14,ASIA_SOUTH,EU_SOUTH,TNT,Overnight,2.8
2024-11-14,US_SOUTH,ASIA_WEST,FedEx,Priority,5.7
2024-11-14,AFRICA_NORTH,CANADA_EAST,FedEx,Ground,12.1
2024-11-15,CANADA_WEST,LATAM_SOUTH,USPS,Ground,11.8
2024-11-15,OCEANIA,EU_EAST,FedEx,Ground,11.7
2024-11-15,AFRICA_SOUTH,CANADA_WEST,LaserShip,Ground,14.9
2024-11-15,LATAM_SOUTH,EU_EAST,OnTrac,Express,7.1
2024-11-15,EU_EAST,OCEANIA,Global_Freight,Ground,12.5
2024-11-15,ASIA_WEST,OCEANIA,Global_Freight,Ground,13.6
2024-11-15,US_EAST,LATAM_NORTH,Regional_Express,Express,5.8
2024-11-15,US_EAST,LATAM_NORTH,LaserShip,Ground,
2024-11-15,LATAM_NORTH,EU_WEST,USPS,Overnight,4.7
2024-11-15,ASIA_EAST,OCEANIA,USPS,Ground,12.9
2024-11-15,US_WEST,CANADA_EAST,DHL,Priority,4.1
2024-11-15,US_CENTRAL,EU_EAST,OnTrac,Overnight,4.2
2024-11-15,LATAM_SOUTH,US_EAST,TNT,Ground,12.4
2024-11-15,AFRICA_NORTH,OCEANIA,Amazon_Logistics,Priority,7.6
2024-11-15,US_WEST,EU_NORTH,TNT,Priority,7.3
2024-11-15,AFRICA_NORTH,ASIA_EAST,Regional_Express,Priority,9.1
2024-11-15,ASIA_WEST,CANADA_WEST,USPS,Ground,12.2
2024-11-15,ASIA_WEST,OCEANIA,UPS,Ground,12.8
2024-11-15,EU_SOUTH,EU_EAST,Amazon_Logistics,Ground,4.5
2024-11-15,EU_NORTH,ASIA_SOUTH,Amazon_Logistics,Express,4.9
2024-11-15,US_SOUTH,CANADA_WEST,FedEx,Priority,4.3
2024-11-15,OCEANIA,ASIA_EAST,TNT,Ground,13.4
2024-11-15,US_WEST,US_EAST,UPS,Ground,4.4
2024-11-15,ASIA_SOUTH,US_EAST,Global_Freight,Priority,9.1
2024-11-15,AFRICA_NORTH,US_EAST,USPS,Ground,12.1
2024-11-15,CANADA_WEST,LATAM_NORTH,DHL,Priority,9.7
2024-11-15,EU_EAST,ASIA_EAST,TNT,Express,5.0
2024-11-15,OCEANIA,ASIA_WEST,LaserShip,Priority,7.9
2024-11-15,AFRICA_NORTH,US_WEST,Amazon_Logistics,Ground,11.5
2024-11-15,EU_SOUTH,EU_NORTH,OnTrac,Express,1.6
2024-11-15,OCEANIA,EU_WEST,OnTrac,Express,6.4
2024-11-15,US_WEST,ASIA_EAST,TNT,Ground,13.4
2024-11-15,EU_EAST,US_CENTRAL,Amazon_Logistics,Express,5.3
2024-11-15,CANADA_WEST,AFRICA_SOUTH,OnTrac,Ground,11.5
2024-11-15,CANADA_EAST,US_SOUTH,Global_Freight,Ground,7.5
2024-11-15,LATAM_NORTH,EU_NORTH,Regional_Express,Ground,12.3
2024-11-15,EU_EAST,ASIA_EAST,USPS,Express,5.7
2024-11-15,OCEANIA,LATAM_SOUTH,TNT,Ground,12.1
2024-11-15,AFRICA_SOUTH,ASIA_WEST,FedEx,Express,5.1
2024-11-15,AFRICA_NORTH,CANADA_WEST,FedEx,Ground,12.7
2024-11-15,CANADA_WEST,EU_SOUTH,UPS,Ground,12.2
2024-11-15,AFRICA_SOUTH,CANADA_EAST,DHL,Overnight,2.5
2024-11-15,US_WEST,ASIA_EAST,Amazon_Logistics,Priority,7.0
2024-11-16,EU_WEST,ASIA_WEST,TNT,Ground,12.7
2024-11-16,US_CENTRAL,EU_WEST,Regional_Express,Express,5.2
2024-11-16,EU_NORTH,AFRICA_NORTH,TNT,Priority,7.9
2024-11-16,US_EAST,US_WEST,Global_Freight,Overnight,2.7
2024-11-16,CANADA_WEST,CANADA_EAST,FedEx,Priority,2.5
2024-11-16,US_EAST,CANADA_WEST,Global_Freight,Ground,8.0
2024-11-16,ASIA_EAST,LATAM_NORTH,Regional_Express,Ground,14.2
2024-11-16,EU_SOUTH,AFRICA_SOUTH,OnTrac,Express,5.7
2024-11-16,AFRICA_NORTH,EU_SOUTH,DHL,Ground,12.8
2024-11-16,ASIA_WEST,ASIA_SOUTH,DHL,Priority,3.0
2024-11-16,AFRICA_SOUTH,LATAM_NORTH,LaserShip,Express,5.7
2024-11-16,ASIA_WEST,CANADA_EAST,UPS,Express,5.8
2024-11-16,US_CENTRAL,LATAM_NORTH,Amazon_Logistics,Ground,11.6
2024-11-16,ASIA_EAST,CANADA_EAST,DHL,Priority,6.8
2024-11-16,ASIA_WEST,EU_SOUTH,USPS,Ground,
2024-11-16,CANADA_EAST,ASIA_SOUTH,USPS,Priority,7.5
2024-11-17,AFRICA_SOUTH,US_CENTRAL,USPS,Ground,14.2
2024-11-17,AFRICA_SOUTH,LATAM_NORTH,OnTrac,Ground,12.2
2024-11-17,CANADA_EAST,LATAM_NORTH,TNT,Ground,12.6
2024-11-17,LATAM_NORTH,ASIA_SOUTH,Regional_Express,Ground,13.6
2024-11-17,US_SOUTH,LATAM_SOUTH,LaserShip,Ground,12.4
2024-11-17,AFRICA_NORTH,ASIA_WEST,TNT,Express,7.0
2024-11-17,ASIA_WEST,LATAM_NORTH,Amazon_Logistics,Ground,11.2
2024-11-17,OCEANIA,EU_NORTH,Amazon_Logistics,Ground,13.1
2024-11-17,US_WEST,US_EAST,LaserShip,Ground,7.5
2024-11-17,EU_EAST,LATAM_NORTH,LaserShip,Overnight,3.7
2024-11-17,CANADA_EAST,US_SOUTH,Regional_Express,Priority,4.3
2024-11-17,LATAM_NORTH,US_WEST,UPS,Ground,11.7
2024-11-17,LATAM_SOUTH,US_EAST,DHL,Express,5.1
2024-11-17,US_EAST,EU_WEST,Regional_Express,Express,6.7
2024-11-17,EU_WEST,AFRICA_SOUTH,TNT,Ground,13.1
2024-11-17,US_WEST,EU_SOUTH,USPS,Ground,13.8
2024-11-17,EU_NORTH,LATAM_NORTH,TNT,Ground,11.8
2024-11-17,EU_WEST,ASIA_WEST,Global_Freight,Express,6.9
2024-11-17,US_EAST,US_SOUTH,UPS,Overnight,1.0
2024-11-17,EU_WEST,CANADA_WEST,Regional_Express,Ground,12.6
2024-11-17,US_EAST,LATAM_NORTH,Regional_Express,Priority,9.6
2024-11-17,ASIA_EAST,ASIA_SOUTH,UPS,Overnight,1.0
2024-11-17,LATAM_NORTH,US_CENTRAL,USPS,Priority,8.6
2024-11-18,ASIA_EAST,US_EAST,FedEx,Ground,12.1
2024-11-18,US_SOUTH,CANADA_EAST,USPS,Express,3.5
2024-11-18,CANADA_WEST,OCEANIA,DHL,Ground,12.5
2024-11-18,EU_SOUTH,US_EAST,DHL,Express,5.4
2024-11-18,US_WEST,CANADA_EAST,FedEx,Express,2.5
2024-11-18,ASIA_WEST,EU_WEST,FedEx,Ground,11.7
2024-11-18,US_CENTRAL,EU_EAST,DHL,Ground,11.9
2024-11-18,EU_WEST,US_WEST,DHL,Priority,6.6
2024-11-18,OCEANIA,EU_NORTH,TNT,Express,4.9
2024-11-18,LATAM_NORTH,EU_NORTH,Global_Freight,Priority,8.1
2024-11-18,LATAM_NORTH,EU_NORTH,USPS,Ground,12.0
2024-11-18,ASIA_SOUTH,EU_WEST,TNT,Overnight,3.4
2024-11-18,OCEANIA,US_SOUTH,FedEx,Ground,11.4
2024-11-18,EU_NORTH,CANADA_EAST,DHL,Ground,12.4
2024-11-18,CANADA_WEST,US_SOUTH,OnTrac,Ground,8.2
2024-11-18,LATAM_SOUTH,LATAM_NORTH,Global_Freight,Express,3.4
2024-11-18,CANADA_EAST,US_SOUTH,Global_Freight,Ground,7.5
2024-11-18,US_SOUTH,US_WEST,LaserShip,Priority,3.2
2024-11-18,US_WEST,ASIA_WEST,DHL,Express,5.2
2024-11-18,US_EAST,ASIA_WEST,LaserShip,Ground,12.4
2024-11-18,OCEANIA,ASIA_SOUTH,FedEx,Ground,11.9
2024-11-18,EU_SOUTH,ASIA_EAST,DHL,Ground,13.2
2024-11-18,CANADA_WEST,ASIA_WEST,Regional_Express,Ground,12.1
2024-11-18,US_SOUTH,LATAM_SOUTH,FedEx,Ground,11.8
2024-11-18,CANADA_WEST,LATAM_NORTH,LaserShip,Overnight,2.2
2024-11-18,AFRICA_NORTH,ASIA_SOUTH,UPS,Ground,12.8
2024-11-18,ASIA_EAST,AFRICA_SOUTH,UPS,Express,4.5
2024-11-18,EU_SOUTH,LATAM_SOUTH,DHL,Ground,12.6
2024-11-18,ASIA_EAST,AFRICA_SOUTH,Regional_Express,Ground,11.6
2024-11-18,LATAM_SOUTH,AFRICA_SOUTH,Regional_Express,Express,6.4
2024-11-18,EU_WEST,EU_EAST,FedEx,Ground,
2024-11-18,ASIA_EAST,ASIA_SOUTH,OnTrac,Express,2.5
